"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Manitoba","2016A000246","Housing starts","Apartment and other unit types","Units","300","units ","0","v730565","8.1.6","2524","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Total units","Units","300","units ","0","v731667","8.2.1","5741","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Single-detached","Units","300","units ","0","v731612","8.2.2","2188","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Multiples","Units","300","units ","0","v731656","8.2.4","3553","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Semi-detached","Units","300","units ","0","v731623","8.2.3","187","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Row","Units","300","units ","0","v731634","8.2.5","621","","","","0"
"2013","Manitoba","2016A000246","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731645","8.2.6","2745","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Total units","Units","300","units ","0","v732461","8.3.1","6692","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Single-detached","Units","300","units ","0","v732406","8.3.2","4037","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Multiples","Units","300","units ","0","v732450","8.3.4","2655","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Semi-detached","Units","300","units ","0","v732417","8.3.3","372","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Row","Units","300","units ","0","v732428","8.3.5","481","","","","0"
"2013","Manitoba","2016A000246","Housing completions","Apartment and other unit types","Units","300","units ","0","v732439","8.3.6","1802","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Total units","Units","300","units ","0","v730588","9.1.1","8290","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Single-detached","Units","300","units ","0","v730533","9.1.2","4184","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Multiples","Units","300","units ","0","v730577","9.1.4","4106","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Semi-detached","Units","300","units ","0","v730544","9.1.3","446","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Row","Units","300","units ","0","v730555","9.1.5","1011","","","","0"
"2013","Saskatchewan","2016A000247","Housing starts","Apartment and other unit types","Units","300","units ","0","v730566","9.1.6","2649","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Total units","Units","300","units ","0","v731668","9.2.1","7837","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Single-detached","Units","300","units ","0","v731613","9.2.2","2983","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Multiples","Units","300","units ","0","v731657","9.2.4","4854","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Semi-detached","Units","300","units ","0","v731624","9.2.3","400","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Row","Units","300","units ","0","v731635","9.2.5","991","","","","0"
"2013","Saskatchewan","2016A000247","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731646","9.2.6","3463","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Total units","Units","300","units ","0","v732462","9.3.1","8054","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Single-detached","Units","300","units ","0","v732407","9.3.2","4381","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Multiples","Units","300","units ","0","v732451","9.3.4","3673","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Semi-detached","Units","300","units ","0","v732418","9.3.3","610","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Row","Units","300","units ","0","v732429","9.3.5","764","","","","0"
"2013","Saskatchewan","2016A000247","Housing completions","Apartment and other unit types","Units","300","units ","0","v732440","9.3.6","2299","","","","0"
"2013","Alberta","2016A000248","Housing starts","Total units","Units","300","units ","0","v730589","10.1.1","36011","","","","0"
"2013","Alberta","2016A000248","Housing starts","Single-detached","Units","300","units ","0","v730534","10.1.2","18431","","","","0"
"2013","Alberta","2016A000248","Housing starts","Multiples","Units","300","units ","0","v730578","10.1.4","17580","","","","0"
"2013","Alberta","2016A000248","Housing starts","Semi-detached","Units","300","units ","0","v730545","10.1.3","3997","","","","0"
"2013","Alberta","2016A000248","Housing starts","Row","Units","300","units ","0","v730556","10.1.5","3992","","","","0"
"2013","Alberta","2016A000248","Housing starts","Apartment and other unit types","Units","300","units ","0","v730567","10.1.6","9591","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Total units","Units","300","units ","0","v731669","10.2.1","31049","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Single-detached","Units","300","units ","0","v731614","10.2.2","10661","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Multiples","Units","300","units ","0","v731658","10.2.4","20388","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Semi-detached","Units","300","units ","0","v731625","10.2.3","2740","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Row","Units","300","units ","0","v731636","10.2.5","3305","","","","0"
"2013","Alberta","2016A000248","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731647","10.2.6","14343","","","","0"
"2013","Alberta","2016A000248","Housing completions","Total units","Units","300","units ","0","v732463","10.3.1","33008","","","","0"
"2013","Alberta","2016A000248","Housing completions","Single-detached","Units","300","units ","0","v732408","10.3.2","18032","","","","0"
"2013","Alberta","2016A000248","Housing completions","Multiples","Units","300","units ","0","v732452","10.3.4","14976","","","","0"
"2013","Alberta","2016A000248","Housing completions","Semi-detached","Units","300","units ","0","v732419","10.3.3","3874","","","","0"
"2013","Alberta","2016A000248","Housing completions","Row","Units","300","units ","0","v732430","10.3.5","3552","","","","0"
"2013","Alberta","2016A000248","Housing completions","Apartment and other unit types","Units","300","units ","0","v732441","10.3.6","7550","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Total units","Units","300","units ","0","v730581","11.1.1","27054","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Single-detached","Units","300","units ","0","v730526","11.1.2","8522","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Multiples","Units","300","units ","0","v730570","11.1.4","18532","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Semi-detached","Units","300","units ","0","v730537","11.1.3","1073","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Row","Units","300","units ","0","v730548","11.1.5","3103","","","","0"
"2013","British Columbia","2016A000259","Housing starts","Apartment and other unit types","Units","300","units ","0","v730559","11.1.6","14356","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Total units","Units","300","units ","0","v731661","11.2.1","31419","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Single-detached","Units","300","units ","0","v731606","11.2.2","7483","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Multiples","Units","300","units ","0","v731650","11.2.4","23936","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Semi-detached","Units","300","units ","0","v731617","11.2.3","954","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Row","Units","300","units ","0","v731628","11.2.5","2786","","","","0"
"2013","British Columbia","2016A000259","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731639","11.2.6","20196","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Total units","Units","300","units ","0","v732455","11.3.1","26372","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Single-detached","Units","300","units ","0","v732400","11.3.2","9205","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Multiples","Units","300","units ","0","v732444","11.3.4","17167","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Semi-detached","Units","300","units ","0","v732411","11.3.3","1131","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Row","Units","300","units ","0","v732422","11.3.5","3047","","","","0"
"2013","British Columbia","2016A000259","Housing completions","Apartment and other unit types","Units","300","units ","0","v732433","11.3.6","12989","","","","0"
"2014","Canada","2016A000011124","Housing starts","Total units","Units","300","units ","0","v730579","1.1.1","189329","","","","0"
"2014","Canada","2016A000011124","Housing starts","Single-detached","Units","300","units ","0","v730524","1.1.2","75515","","","","0"
"2014","Canada","2016A000011124","Housing starts","Multiples","Units","300","units ","0","v730568","1.1.4","113814","","","","0"
"2014","Canada","2016A000011124","Housing starts","Semi-detached","Units","300","units ","0","v730535","1.1.3","13407","","","","0"
"2014","Canada","2016A000011124","Housing starts","Row","Units","300","units ","0","v730546","1.1.5","21448","","","","0"
"2014","Canada","2016A000011124","Housing starts","Apartment and other unit types","Units","300","units ","0","v730557","1.1.6","78959","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Total units","Units","300","units ","0","v731659","1.2.1","214856","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Single-detached","Units","300","units ","0","v731604","1.2.2","47350","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Multiples","Units","300","units ","0","v731648","1.2.4","167506","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Semi-detached","Units","300","units ","0","v731615","1.2.3","8456","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Row","Units","300","units ","0","v731626","1.2.5","19245","","","","0"
"2014","Canada","2016A000011124","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731637","1.2.6","139805","","","","0"
"2014","Canada","2016A000011124","Housing completions","Total units","Units","300","units ","0","v732453","1.3.1","181428","","","","0"
"2014","Canada","2016A000011124","Housing completions","Single-detached","Units","300","units ","0","v732398","1.3.2","74776","","","","0"
"2014","Canada","2016A000011124","Housing completions","Multiples","Units","300","units ","0","v732442","1.3.4","106652","","","","0"
