date,region,property_type,baseline,index_value
2015-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",193.5
2015-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",169.8
2015-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",156.9
2015-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",165.8
2015-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",131.1
2015-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",174.7
2015-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",231.4
2015-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",153.7
2015-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",180.2
2015-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",131.2
2015-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",178.5
2015-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",179.6
2015-07,"Vancouver, British Columbia",School,"Index, 2002=100",157.1
2015-07,"Vancouver, British Columbia",School,"Index, 2002=100",179.4
2015-07,"Vancouver, British Columbia",School,"Index, 2002=100",132.0
2015-07,"Vancouver, British Columbia",School,"Index, 2002=100",172.2
2015-07,"Vancouver, British Columbia",School,"Index, 2002=100",169.9
2015-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",153.0
2015-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",159.3
2015-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",129.3
2015-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",185.1
2015-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",178.4
2015-10,Seven census metropolitan area composite,Office,"Index, 2002=100",153.8
2015-10,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",151.5
2015-10,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",158.1
2015-10,Seven census metropolitan area composite,Light factory,"Index, 2002=100",162.1
2015-10,Seven census metropolitan area composite,School,"Index, 2002=100",157.3
2015-10,Seven census metropolitan area composite,Apartment,"Index, 2002=100",149.6
2015-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",145.6
2015-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",141.3
2015-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",136.8
2015-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",160.0
2015-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",168.4
2015-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",148.0
2015-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",144.9
2015-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",144.1
2015-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",187.1
2015-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",156.3
2015-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",154.3
2015-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",144.9
2015-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",146.0
2015-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",179.6
2015-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",193.8
2015-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",152.6
2015-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",153.9
2015-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",147.7
2015-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",170.2
2015-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",170.2
2015-10,"Halifax, Nova Scotia",School,"Index, 2002=100",147.5
2015-10,"Halifax, Nova Scotia",School,"Index, 2002=100",150.8
2015-10,"Halifax, Nova Scotia",School,"Index, 2002=100",136.1
2015-10,"Halifax, Nova Scotia",School,"Index, 2002=100",163.8
2015-10,"Halifax, Nova Scotia",School,"Index, 2002=100",160.1
2015-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",145.2
2015-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",139.9
2015-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",131.5
2015-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",182.1
2015-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",176.0
2015-10,"Montréal, Quebec",Office,"Index, 2002=100",146.8
2015-10,"Montréal, Quebec",Office,"Index, 2002=100",141.1
2015-10,"Montréal, Quebec",Office,"Index, 2002=100",131.2
2015-10,"Montréal, Quebec",Office,"Index, 2002=100",173.8
2015-10,"Montréal, Quebec",Office,"Index, 2002=100",171.4
2015-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",147.8
2015-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.2
2015-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",141.1
2015-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",194.4
2015-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",147.0
2015-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",148.0
2015-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",142.8
2015-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",136.7
2015-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",181.0
2015-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",187.5
2015-10,"Montréal, Quebec",Light factory,"Index, 2002=100",150.4
2015-10,"Montréal, Quebec",Light factory,"Index, 2002=100",152.1
2015-10,"Montréal, Quebec",Light factory,"Index, 2002=100",142.2
2015-10,"Montréal, Quebec",Light factory,"Index, 2002=100",173.4
2015-10,"Montréal, Quebec",Light factory,"Index, 2002=100",163.6
2015-10,"Montréal, Quebec",School,"Index, 2002=100",145.6
2015-10,"Montréal, Quebec",School,"Index, 2002=100",149.2
2015-10,"Montréal, Quebec",School,"Index, 2002=100",130.8
2015-10,"Montréal, Quebec",School,"Index, 2002=100",164.8
2015-10,"Montréal, Quebec",School,"Index, 2002=100",162.4
2015-10,"Montréal, Quebec",Apartment,"Index, 2002=100",145.1
2015-10,"Montréal, Quebec",Apartment,"Index, 2002=100",139.5
2015-10,"Montréal, Quebec",Apartment,"Index, 2002=100",128.9
2015-10,"Montréal, Quebec",Apartment,"Index, 2002=100",194.3
2015-10,"Montréal, Quebec",Apartment,"Index, 2002=100",168.0
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",158.2
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",159.6
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",147.6
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",173.6
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",165.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",161.7
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",169.3
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",155.5
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",196.4
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",153.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",160.2
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",164.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",151.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",176.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",177.5
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",169.8
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",186.8
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",154.8
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",176.7
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",166.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",161.6
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",181.2
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",148.1
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",168.2
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",167.8
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",152.9
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",149.8
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",140.7
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",194.1
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",162.7
2015-10,"Toronto, Ontario",Office,"Index, 2002=100",154.0
2015-10,"Toronto, Ontario",Office,"Index, 2002=100",150.8
2015-10,"Toronto, Ontario",Office,"Index, 2002=100",142.4
2015-10,"Toronto, Ontario",Office,"Index, 2002=100",177.4
2015-10,"Toronto, Ontario",Office,"Index, 2002=100",168.9
2015-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",154.1
2015-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",166.4
2015-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",143.8
2015-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",199.9
2015-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",153.9
2015-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",159.8
2015-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",162.5
2015-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",146.0
2015-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",186.1
2015-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",204.7
2015-10,"Toronto, Ontario",Light factory,"Index, 2002=100",163.3
2015-10,"Toronto, Ontario",Light factory,"Index, 2002=100",174.7
2015-10,"Toronto, Ontario",Light factory,"Index, 2002=100",151.8
2015-10,"Toronto, Ontario",Light factory,"Index, 2002=100",180.4
2015-10,"Toronto, Ontario",Light factory,"Index, 2002=100",177.8
2015-10,"Toronto, Ontario",School,"Index, 2002=100",157.1
2015-10,"Toronto, Ontario",School,"Index, 2002=100",169.9
2015-10,"Toronto, Ontario",School,"Index, 2002=100",141.6
2015-10,"Toronto, Ontario",School,"Index, 2002=100",171.8
2015-10,"Toronto, Ontario",School,"Index, 2002=100",168.7
2015-10,"Toronto, Ontario",Apartment,"Index, 2002=100",150.9
2015-10,"Toronto, Ontario",Apartment,"Index, 2002=100",148.7
2015-10,"Toronto, Ontario",Apartment,"Index, 2002=100",137.5
2015-10,"Toronto, Ontario",Apartment,"Index, 2002=100",195.0
2015-10,"Toronto, Ontario",Apartment,"Index, 2002=100",166.2
2015-10,"Calgary, Alberta",Office,"Index, 2002=100",169.0
2015-10,"Calgary, Alberta",Office,"Index, 2002=100",161.3
2015-10,"Calgary, Alberta",Office,"Index, 2002=100",161.4
2015-10,"Calgary, Alberta",Office,"Index, 2002=100",177.7
2015-10,"Calgary, Alberta",Office,"Index, 2002=100",183.8
2015-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",164.0
2015-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",150.9
2015-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",165.4
2015-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",190.7
2015-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",168.8
2015-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",180.5
2015-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",167.8
2015-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",168.2
2015-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",168.6
2015-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",207.5
2015-10,"Calgary, Alberta",Light factory,"Index, 2002=100",178.2
2015-10,"Calgary, Alberta",Light factory,"Index, 2002=100",170.2
2015-10,"Calgary, Alberta",Light factory,"Index, 2002=100",166.6
2015-10,"Calgary, Alberta",Light factory,"Index, 2002=100",173.9
2015-10,"Calgary, Alberta",Light factory,"Index, 2002=100",199.8
2015-10,"Calgary, Alberta",School,"Index, 2002=100",176.1
2015-10,"Calgary, Alberta",School,"Index, 2002=100",183.2
2015-10,"Calgary, Alberta",School,"Index, 2002=100",162.8
2015-10,"Calgary, Alberta",School,"Index, 2002=100",167.9
2015-10,"Calgary, Alberta",School,"Index, 2002=100",195.9
2015-10,"Calgary, Alberta",Apartment,"Index, 2002=100",169.4
2015-10,"Calgary, Alberta",Apartment,"Index, 2002=100",170.0
2015-10,"Calgary, Alberta",Apartment,"Index, 2002=100",153.6
2015-10,"Calgary, Alberta",Apartment,"Index, 2002=100",181.2
2015-10,"Calgary, Alberta",Apartment,"Index, 2002=100",193.9
2015-10,"Edmonton, Alberta",Office,"Index, 2002=100",167.8
2015-10,"Edmonton, Alberta",Office,"Index, 2002=100",157.1
2015-10,"Edmonton, Alberta",Office,"Index, 2002=100",158.5
2015-10,"Edmonton, Alberta",Office,"Index, 2002=100",176.8
2015-10,"Edmonton, Alberta",Office,"Index, 2002=100",185.8
2015-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",166.6
2015-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",165.2
2015-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",160.4
2015-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",190.8
2015-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",174.5
2015-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",179.7
2015-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",172.6
2015-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",163.4
2015-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",168.2
2015-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",240.2
2015-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",174.9
2015-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",172.4
2015-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",160.5
2015-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",173.2
2015-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",185.9
2015-10,"Edmonton, Alberta",School,"Index, 2002=100",168.7
2015-10,"Edmonton, Alberta",School,"Index, 2002=100",164.1
2015-10,"Edmonton, Alberta",School,"Index, 2002=100",158.2
2015-10,"Edmonton, Alberta",School,"Index, 2002=100",167.5
2015-10,"Edmonton, Alberta",School,"Index, 2002=100",187.6
2015-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",165.3
2015-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",163.7
2015-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",151.9
2015-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",181.0
2015-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",191.1
2015-10,"Vancouver, British Columbia",Office,"Index, 2002=100",148.7
2015-10,"Vancouver, British Columbia",Office,"Index, 2002=100",138.5
2015-10,"Vancouver, British Columbia",Office,"Index, 2002=100",129.9
2015-10,"Vancouver, British Columbia",Office,"Index, 2002=100",182.1
2015-10,"Vancouver, British Columbia",Office,"Index, 2002=100",184.4
2015-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",145.9
2015-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",158.5
2015-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",125.6
2015-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",193.7
2015-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",170.0
2015-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",156.8
2015-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",165.2
2015-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",130.9
2015-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",175.1
2015-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",231.8
2015-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",154.0
2015-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",179.8
2015-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",131.8
2015-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",178.3
2015-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",179.6
2015-10,"Vancouver, British Columbia",School,"Index, 2002=100",156.9
2015-10,"Vancouver, British Columbia",School,"Index, 2002=100",178.5
2015-10,"Vancouver, British Columbia",School,"Index, 2002=100",131.6
2015-10,"Vancouver, British Columbia",School,"Index, 2002=100",172.5
2015-10,"Vancouver, British Columbia",School,"Index, 2002=100",169.9
2015-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",152.6
2015-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",158.5
2015-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",129.1
2015-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",184.9
2015-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",178.9
2016-01,Seven census metropolitan area composite,Office,"Index, 2002=100",154.1
2016-01,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",151.1
2016-01,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",158.7
2016-01,Seven census metropolitan area composite,Light factory,"Index, 2002=100",162.3
2016-01,Seven census metropolitan area composite,School,"Index, 2002=100",157.5
2016-01,Seven census metropolitan area composite,Apartment,"Index, 2002=100",149.8
2016-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",145.4
2016-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",141.6
2016-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",136.3
2016-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",160.3
2016-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",167.7
2016-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",147.9
2016-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",145.2
2016-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",143.9
2016-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",187.7
2016-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",155.2
2016-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",154.0
2016-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",145.2
2016-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",145.4
2016-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",180.9
2016-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",192.6
2016-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",152.7
2016-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",154.3
2016-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",147.6
2016-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",171.7
2016-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",168.2
2016-01,"Halifax, Nova Scotia",School,"Index, 2002=100",146.9
2016-01,"Halifax, Nova Scotia",School,"Index, 2002=100",150.8
2016-01,"Halifax, Nova Scotia",School,"Index, 2002=100",135.1
2016-01,"Halifax, Nova Scotia",School,"Index, 2002=100",164.1
2016-01,"Halifax, Nova Scotia",School,"Index, 2002=100",157.8
2016-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",144.8
2016-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",140.2
2016-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",130.7
2016-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",182.7
2016-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",175.1
2016-01,"Montréal, Quebec",Office,"Index, 2002=100",147.1
2016-01,"Montréal, Quebec",Office,"Index, 2002=100",141.1
2016-01,"Montréal, Quebec",Office,"Index, 2002=100",131.2
2016-01,"Montréal, Quebec",Office,"Index, 2002=100",174.5
2016-01,"Montréal, Quebec",Office,"Index, 2002=100",172.6
2016-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",147.9
2016-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.3
2016-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",141.2
2016-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",195.4
2016-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.5
2016-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",148.3
2016-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",142.8
2016-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",136.8
2016-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",182.8
2016-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",188.3
2016-01,"Montréal, Quebec",Light factory,"Index, 2002=100",150.6
2016-01,"Montréal, Quebec",Light factory,"Index, 2002=100",152.1
